genres,title,specs,price,early_access,id,metascore,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting,year,playtime_forever
"['Indie', 'Sports']",ClusterPuck 99,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']",9.99,False,337960,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,116.0
"['Action', 'Adventure', 'RPG', 'Simulation', 'Strategy']",Loot Hunter,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",7.99,False,341470,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,2218.0
['Action'],Phantom Breaker: Battle Grounds,"['Single-player', 'Online Multi-Player', 'Local Multi-Player', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",11.99,False,329490,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,10469.0
"['Indie', 'RPG']",Dark Gates,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",3.99,False,333730,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,531.0
"['Action', 'Adventure', 'Indie']",Lost in a Forest,"['Single-player', 'Steam Trading Cards']",1.99,False,345280,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,191.0
"['Free to Play', 'Indie', 'Strategy', 'Early Access']",CaesarIA,"['Single-player', 'Steam Achievements']",0.0,True,327640,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1835.0
"['Indie', 'RPG', 'Strategy']",Dark Quest,['Single-player'],2.99,False,342860,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,0.0
"['Indie', 'Simulation', 'Strategy']",Human Extinction Simulator,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",19.99,False,342500,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1877.0
"['Action', 'Indie', 'Strategy']",Survivor Squad,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']",2.99,False,258050,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,12684.0
"['Adventure', 'Casual']",Pilot Brothers 3: Back Side of the Earth,['Single-player'],4.99,False,336780,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,0.0
['Casual'],Mahjong Pretty Girls Battle,"['Single-player', 'Steam Trading Cards']",14.99,False,338060,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,3277.0
"['Free to Play', 'Strategy']",Kingdoms CCG,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",0.0,False,330000,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,776.0
"['Simulation', 'Strategy']",Decisive Campaigns: The Blitzkrieg from Warsaw to Paris,"['Single-player', 'Multi-player']",39.99,False,337760,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,1.0
['Adventure'],Nicolas Eymerich The Inquisitor Book II : The Village,['Single-player'],9.99,False,297070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,0.0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",Void Destroyer,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",12.99,False,259660,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,3932.0
['Action'],Saints Row: Gat out of Hell,"['Single-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",14.99,False,301910,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,127412.0
"['Action', 'Free to Play', 'Indie', 'RPG', 'Strategy']",Combat Monsters,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",0.0,False,336040,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,274.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",Blackguards 2,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,314830,74.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,3987.0
['RPG'],Citizens of Earth,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",14.99,False,258910,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,7665.0
"['Action', 'Free to Play', 'Indie']",Echoes+,"['Single-player', 'Full controller support']",0.0,False,338000,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,4415.0
"['Action', 'Indie', 'Racing']",Goscurry,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",7.99,False,335090,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,748.0
"['Action', 'Casual', 'Indie']",Project Green Beat,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",4.99,False,340480,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,50.0
"['Action', 'Sports']",Deer Hunt Legends,"['Single-player', 'Multi-player']",4.99,False,328670,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,0.0
"['Adventure', 'Casual', 'Indie']",Anoxemia,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats']",3.99,False,338050,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,12121.0
"['Casual', 'Indie', 'Simulation']",Bloop,['Single-player'],4.99,False,340200,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,470.0
"['Adventure', 'Indie']",Disillusions Manga Horror,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Partial Controller Support']",0.99,False,343270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,1304.0
"['Adventure', 'Casual', 'Indie', 'Simulation']",X-note,"['Single-player', 'Steam Trading Cards']",19.99,False,337940,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,3003.0
"['Adventure', 'Casual', 'Indie']",Teddy Floppy Ear - Kayaking,"['Single-player', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,340310,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,5555.0
"['Racing', 'Simulation', 'Sports']",MotorSport Revolution,"['Single-player', 'Partial Controller Support']",14.99,False,317080,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,0.0
"['Adventure', 'Indie', 'RPG']",Tales of Aravorn: Seasons Of The Wolf,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",24.99,False,333390,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,354.0
['Action'],Double Dragon Trilogy,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",5.99,False,314150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1780.0
['Indie'],HyperRogue,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",4.99,False,342610,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1317.0
"['Adventure', 'Casual', 'Indie']",Retention,"['Single-player', 'Steam Trading Cards']",0.99,False,339470,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,5059.0
"['Indie', 'RPG', 'Simulation']",Cahors Sunset,['Single-player'],1.99,False,341700,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,0.0
"['Action', 'Indie', 'RPG']",Song of the Myrne: What Lies Beneath,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards']",4.99,False,333330,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1498.0
"['Adventure', 'Casual', 'Indie']",Train of Afterlife,"['Single-player', 'Steam Trading Cards']",9.99,False,342360,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,1585.0
['Indie'],Unhack,"['Single-player', 'Steam Trading Cards']",3.99,False,340800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2539.0
"['Casual', 'Indie', 'Simulation']",Supreme: Pizza Empire,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,318260,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,837.0
['Free to Play'],Magic Barrage - Bitferno,"['Single-player', 'Multi-player', 'MMO', 'Co-op']",0.0,False,335150,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,4598.0
"['Strategy', 'Early Access']",Mech Marines: Steel March,"['Single-player', 'Multi-player', 'Steam Trading Cards']",7.99,True,335940,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,76.0
"['Adventure', 'Casual']",Khaba,"['Single-player', 'Captions available']",3.99,False,338110,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,0.0
"['Indie', 'RPG']",Elements: Soul of Fire,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",7.99,False,340650,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,8111.0
"['Action', 'Indie']",Pushcat,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,308440,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1529.0
"['Indie', 'Strategy']","War, the Game","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']",6.99,False,322900,65.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,7938.0
"['Action', 'Adventure', 'RPG']",Alphadia Genesis,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,323450,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,0.0
"['RPG', 'Strategy']",Warhammer Quest,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards']",0.0,False,329270,55.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,6677.0
"['RPG', 'Strategy']",Warhammer Quest,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats']",14.99,False,326670,55.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,6677.0
"['Free to Play', 'Massively Multiplayer', 'Strategy']",BattleSpace,"['Multi-player', 'MMO', 'Cross-Platform Multiplayer']",0.0,False,306930,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,30.0
"['Action', 'Indie', 'Simulation']",Sky Gamblers: Storm Raiders,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,304910,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,903.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",GRAV,"['Single-player', 'Multi-player', 'Co-op', 'Partial Controller Support']",19.99,True,332500,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,163914.0
['Indie'],Cubot,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",1.99,False,340280,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1334.0
"['Adventure', 'Casual', 'Indie', 'Simulation']",dUpLicity ~Beyond the Lies~,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,335690,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1302.0
"['Action', 'Casual', 'Indie']",Blasted Fortress,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Includes level editor']",4.99,False,339500,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,449.0
"['Indie', 'RPG', 'Strategy']",The Depths of Tolagal,['Single-player'],4.99,False,340600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Action', 'Casual', 'Indie']",Ninja Guy,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",1.99,False,340630,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,106.0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Project AURA,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats']",19.99,True,305940,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,550.0
"['Indie', 'Strategy']",Solar War,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,340880,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,0.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Strategy']",Spartans Vs Zombies Defense,"['Single-player', 'Steam Achievements']",0.0,False,340460,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,1962.0
"['Adventure', 'Indie', 'Simulation']",One Late Night: Deadline,"['Single-player', 'Partial Controller Support']",9.99,False,337880,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,47.0
"['Action', 'Casual', 'Indie']",Ukrainian Ninja,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",0.0,False,339000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2045.0
"['Indie', 'Strategy']",Dwarf Tower,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Includes level editor']",0.99,False,335100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,457.0
"['RPG', 'Early Access']",Starwalker,"['Single-player', 'Steam Trading Cards']",1.99,True,339820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,1603.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",Karos,"['Multi-player', 'MMO', 'Commentary available']",0.0,False,337410,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,83.0
"['Adventure', 'Indie']",Into Blue Valley,"['Single-player', 'Partial Controller Support']",4.99,False,334980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Action', 'Adventure', 'Casual', 'Indie']",Roundabout,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,303430,75.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2374.0
"['Indie', 'RPG', 'Early Access']",SilverQuest: Gaiden,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop']",5.99,True,333380,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,48.0
"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Xsyon - Prelude,['MMO'],29.99,True,297470,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,1680.0
"['Indie', 'RPG', 'Strategy']",Star Nomad,"['Single-player', 'Steam Achievements', 'Steam Cloud']",1.99,False,338830,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Action', 'Strategy']",Rooster Teeth vs. Zombiens,"['Single-player', 'Steam Achievements', 'Stats']",0.0,False,336100,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2497.0
"['Indie', 'Sports']",Sportsfriends,"['Multi-player', 'Full controller support', 'Includes level editor']",14.99,False,277850,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,480.0
"['Indie', 'RPG']",Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",1.99,False,336280,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,5368.0
"['Adventure', 'Casual', 'Indie']",Alchemy Mysteries: Prague Legends,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",1.99,False,326190,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,9370.0
"['Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",The Repopulation,"['Multi-player', 'MMO']",19.99,True,322300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,9182.0
"['Indie', 'Strategy']",Sentinels of the Multiverse,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,337150,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,9314.0
"['Adventure', 'Casual']",Pilot Brothers,['Single-player'],4.99,False,336760,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0
"['Action', 'Adventure', 'RPG']",Outcast 1.1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats']",5.99,False,336610,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,2306.0
"['Casual', 'Indie']",Elastrix,"['Single-player', 'Steam Achievements', 'Steam Leaderboards']",2.99,False,336700,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,20.0
['Simulation'],Microsoft Flight Simulator X: Steam Edition,"['Single-player', 'Multi-player', 'Partial Controller Support']",24.99,False,314160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,299110.0
